spread,order_size,depth,slippage
0.1,8975,2841.35,0.004843
0.1,15781,2898.52,0.004843
0.1,15992,2845.36,0.004843
0.1,6427,2931.1400000000003,0.004843
0.1,4325,2845.82,0.004843
0.1,13719,2873.8,0.004843
0.1,8304,2873.5,0.004843
0.1,14908,2876.8,0.004843
0.1,7087,2846.09,0.004843
0.1,14719,2876.8,0.004843
0.1,793,2737.88,0.004843
0.1,4176,2757.88,0.004843
0.1,17285,2756.84,0.004843
0.1,6308,2754.5,0.004843
0.1,1712,2784.64,0.004843
0.1,4092,2787.74,0.004843
0.1,14321,2787.61,0.004843
0.1,11913,2757.46,0.004843
0.1,5022,2753.9700000000003,0.004843
0.1,5457,2780.16,0.004843
0.1,8703,2780.34,0.004843
0.1,477,2774.24,0.004843
0.1,18945,2750.27,0.004843
0.1,2963,2747.36,0.004843
0.1,16985,2778.26,0.004843
0.1,14590,2778.26,0.004843
0.1,3190,2750.27,0.004843
0.1,10841,2751.2200000000003,0.004843
0.1,6864,2781.94,0.004843
0.1,9881,2779.21,0.004843
0.1,5133,2779.55,0.004843
0.1,3674,2776.45,0.004843
0.1,14955,2789.58,0.004843
0.1,9565,2787.42,0.004843
0.1,14376,2827.24,0.004843
0.1,2593,2829.59,0.004843
0.1,12732,2799.25,0.004843
0.1,17193,2837.0299999999997,0.004843
0.1,4822,2847.2,0.004843
0.1,6530,2795.96,0.004843
0.1,17521,2796.52,0.004843
0.1,13654,2796.52,0.004843
0.1,12170,2918.18,0.004843
0.1,19262,2792.5099999999998,0.004843
0.1,8661,2815.64,0.004843
0.1,6653,2797.56,0.004843
0.1,983,2794.6499999999996,0.004843
0.1,8009,2800.25,0.004843
0.1,3553,2800.25,0.004843
0.1,1743,2796.77,0.004843
0.1,10908,2782.31,0.004843
0.1,13550,2783.96,0.004843
0.1,13850,2749.25,0.004843
0.1,4278,2798.0699999999997,0.004843
0.1,18182,2924.4799999999996,0.004843
0.1,2376,2901.5299999999997,0.004843
0.1,10045,2917.74,0.004843
0.1,1626,2914.8999999999996,0.004843
0.1,16533,3187.05,0.004843
0.1,19899,3068.7699999999995,0.004843
0.1,14144,3065.59,0.004843
0.1,3268,3068.5,0.004843
0.1,10153,2922.67,0.004843
0.1,12429,2937.91,0.004843
0.1,17161,2941.05,0.004843
0.1,8039,3109.64,0.004843
0.1,6466,3099.71,0.004843
0.1,5454,2689.26,0.004843
0.1,10227,2471.4,0.004843
0.1,15689,2719.26,0.004843
0.1,10296,2732.81,0.004843
0.1,19547,2692.02,0.004843
0.1,3164,2682.46,0.004843
0.1,19898,2682.8500000000004,0.004843
0.1,7285,2679.94,0.004843
0.1,12588,2689.73,0.004843
0.1,8922,2682.82,0.004843
0.1,1482,2679.9300000000003,0.004843
0.1,16664,2698.2200000000003,0.004843
0.1,17864,2694.69,0.004843
0.1,5561,2641.04,0.004843
0.1,5982,2719.48,0.004843
0.1,15460,2719.91,0.004843
0.1,10210,2686.89,0.004843
0.1,12544,2662.8999999999996,0.004843
0.1,14383,2695.48,0.004843
0.1,12385,2694.1099999999997,0.004843
0.1,11122,2687.66,0.004843
0.1,15017,2697.02,0.004843
0.1,5688,2641.27,0.004843
0.1,11503,2601.49,0.004843
0.1,18003,2629.7,0.004843
0.1,8974,2502.0,0.004843
0.1,8833,2488.41,0.004843
0.1,19358,2441.96,0.004843
0.1,9013,2443.24,0.004843
0.1,17813,2445.9700000000003,0.004843
0.1,106,2415.4,0.004843
0.1,18306,2412.59,0.004843
0.1,19365,2412.73,0.004843
0.1,1778,2415.67,0.004843
0.1,9641,2412.7599999999998,0.004843
0.1,13266,2415.67,0.004843
0.1,7997,2084.33,0.004843
0.1,5885,2344.35,0.004843
0.1,10590,2368.42,0.004843
0.1,4042,2379.57,0.004843
0.1,4342,2376.73,0.004843
0.1,9929,2383.95,0.004843
0.1,11350,2383.84,0.004843
0.1,16819,2386.75,0.004843
0.1,450,2345.08,0.004843
0.1,5473,2305.4,0.004843
0.1,10232,2332.2799999999997,0.004843
0.1,15479,2365.88,0.004843
0.1,12016,2305.32,0.004843
0.1,10508,2526.88,0.004843
0.1,17381,2439.7,0.004843
0.1,537,2163.7799999999997,0.004843
0.1,3094,2299.33,0.004843
0.1,18297,2279.0299999999997,0.004843
0.1,16257,2484.04,0.004843
0.1,15698,2553.6,0.004843
0.1,5365,2554.31,0.004843
0.1,15024,2557.24,0.004843
0.1,10595,2633.45,0.004843
0.1,12118,2467.05,0.004843
0.1,14254,2464.12,0.004843
0.1,15110,2445.21,0.004843
0.1,4892,2448.12,0.004843
0.1,19118,2753.21,0.004843
0.1,7515,2587.73,0.004843
0.1,9572,2869.21,0.004843
0.1,836,2871.9700000000003,0.004843
0.1,11649,2858.52,0.004843
0.1,7583,2858.3100000000004,0.004843
0.1,3131,2868.73,0.004843
0.1,10601,2788.44,0.004843
0.1,10634,2864.8,0.004843
0.1,18001,2778.07,0.004843
0.1,4674,2851.26,0.004843
0.1,10976,2861.49,0.004843
0.1,11826,2775.2799999999997,0.004843
0.1,6778,2774.8100000000004,0.004843
0.1,1515,2777.88,0.004843
0.1,5838,2862.5,0.004843
0.1,16208,2851.71,0.004843
0.1,17073,2687.67,0.004843
0.1,8496,2687.1,0.004843
0.1,10042,2584.27,0.004843
0.1,15118,2692.16,0.004843
0.1,8595,2586.4900000000002,0.004843
0.1,6415,2689.3500000000004,0.004843
0.1,19002,2411.31,0.004843
0.1,1388,2404.51,0.004843
0.1,14756,2387.6,0.004843
0.1,5696,2367.7799999999997,0.004843
0.1,14297,2368.84,0.004843
0.1,16751,2390.73,0.004843
0.1,1996,2390.58,0.004843
0.1,13513,2393.7000000000003,0.004843
0.1,4212,2381.8,0.004843
0.1,15812,2413.98,0.004843
0.1,422,2603.1,0.004843
0.1,6162,2599.61,0.004843
0.1,11204,2614.5,0.004843
0.1,2690,2614.52,0.004843
0.1,4219,2614.52,0.004843
0.1,1808,2617.4300000000003,0.004843
0.1,9334,2614.52,0.004843
0.1,13856,2634.96,0.004843
0.1,13089,2630.76,0.004843
0.1,16605,2653.05,0.004843
0.1,16706,2653.05,0.004843
0.1,11347,2652.94,0.004843
0.1,9991,2650.04,0.004843
0.1,18155,2450.24,0.004843
0.1,4775,2412.3,0.004843
0.1,8948,2411.92,0.004843
0.1,13967,2408.9,0.004843
0.1,9776,2430.14,0.004843
0.1,16039,2430.71,0.004843
0.1,7085,2431.27,0.004843
0.1,16214,2453.0,0.004843
0.1,16543,2452.87,0.004843
0.1,3185,2645.4300000000003,0.004843
0.1,10769,2539.66,0.004843
0.1,8491,2435.92,0.004843
0.1,8331,2459.31,0.004843
0.1,7416,2459.67,0.004843
0.1,18242,2450.59,0.004843
0.1,15897,2731.1400000000003,0.004843
0.1,2143,2726.9,0.004843
0.1,648,2736.19,0.004843
0.1,6972,2739.94,0.004843
0.1,8356,2629.42,0.004843
0.1,5356,2630.94,0.004843
0.1,59,2632.28,0.004843
0.1,8117,2665.42,0.004843
0.1,10385,2668.4300000000003,0.004843
0.1,8851,2638.29,0.004843
0.1,15891,2665.54,0.004843
0.1,18422,2665.54,0.004843
0.1,17584,2666.1400000000003,0.004843
0.1,1556,2667.71,0.004843
0.1,5652,2664.0,0.004843
0.1,16270,2666.91,0.004843
0.1,7693,2666.91,0.004843
0.1,5788,2657.68,0.004843
0.1,19311,2657.68,0.004843
0.1,2644,2628.68,0.004843
0.1,12431,2454.15,0.004843
0.1,7541,2367.2599999999998,0.004843
0.1,17265,2616.5899999999997,0.004843
0.1,16794,2616.69,0.004843
0.1,14090,2616.69,0.004843
0.1,12253,2632.8199999999997,0.004843
0.1,261,2633.05,0.004843
0.1,19442,2636.0299999999997,0.004843
0.1,15469,2633.26,0.004843
0.1,10672,2399.94,0.004843
0.1,9771,2367.26,0.004843
0.1,11770,2363.51,0.004843
0.1,2530,2360.94,0.004843
0.1,11637,2361.56,0.004843
0.1,15117,2681.75,0.004843
0.1,2954,2410.8199999999997,0.004843
0.1,11274,2368.44,0.004843
0.1,2222,2370.95,0.004843
0.1,5327,2364.47,0.004843
0.1,7028,2364.75,0.004843
0.1,280,2361.94,0.004843
0.1,10583,2361.81,0.004843
0.1,443,2354.7,0.004843
0.1,6122,2376.26,0.004843
0.1,2390,2373.35,0.004843
0.1,4880,2372.29,0.004843
0.1,11984,2372.31,0.004843
0.1,12354,5365.71,0.004843
0.1,10669,3561.1,0.004843
0.1,10193,3670.8,0.004843
0.1,8094,3412.9700000000003,0.004843
0.1,16266,5184.41,0.004844
0.1,13180,2889.47,0.004844
0.1,1583,2846.3699999999994,0.004844
0.1,17600,2902.19,0.004844
0.1,7738,2986.77,0.004844
0.1,11514,2948.25,0.004844
0.1,4817,2942.67,0.004844
0.1,14534,2942.67,0.004844
0.1,3948,2965.41,0.004844
0.1,15444,3411.16,0.004844
0.1,6502,3399.2400000000002,0.004844
0.1,6806,3401.47,0.004844
0.1,1381,3336.19,0.004844
0.1,10176,3336.26,0.004844
0.1,195,3343.17,0.004844
0.1,18615,3338.0,0.004844
0.1,4721,3335.09,0.004844
0.1,8231,3335.9100000000003,0.004844
0.1,17818,3335.9100000000003,0.004844
0.1,10384,3308.83,0.004844
0.1,13527,3308.69,0.004844
0.1,1269,3327.98,0.004844
0.1,14189,3317.9100000000003,0.004844
0.1,19189,3322.29,0.004844
0.1,8269,3322.5,0.004844
0.1,15725,3311.96,0.004844
0.1,15106,3298.65,0.004844
0.1,15449,3298.8,0.004844
0.1,1351,3299.03,0.004844
0.1,490,3298.75,0.004844
0.1,9470,3305.13,0.004844
0.1,7238,3326.4700000000003,0.004844
0.1,14950,3328.05,0.004844
0.1,5003,3328.64,0.004844
0.1,3552,3328.2400000000002,0.004844
0.1,7850,3328.25,0.004844
0.1,621,3328.3700000000003,0.004844
0.1,12330,3328.53,0.004844
0.1,3014,3328.42,0.004844
0.1,16444,3328.63,0.004844
0.1,6394,3328.7200000000003,0.004844
0.1,13719,3328.7200000000003,0.004844
0.1,3167,3329.29,0.004844
0.1,6640,3329.27,0.004844
0.1,15566,3327.58,0.004844
0.1,18762,3327.58,0.004844
0.1,17005,3327.58,0.004844
0.1,10447,3324.3,0.004844
0.1,8288,3322.5699999999997,0.004844
0.1,17134,3322.91,0.004844
0.1,17415,3322.34,0.004844
0.1,17858,3326.23,0.004844
0.1,5757,3282.23,0.004844
0.1,6564,3281.89,0.004844
0.1,17063,3197.0799999999995,0.004844
0.1,17576,3276.5099999999998,0.004844
0.1,9636,3320.4700000000003,0.004844
0.1,4509,3266.92,0.004844
0.1,5503,3355.92,0.004844
0.1,6558,3279.19,0.004844
0.1,17924,3237.5699999999997,0.004844
0.1,19407,3217.0,0.004844
0.1,5416,3241.69,0.004844
0.1,6516,3270.39,0.004844
0.1,9668,3237.35,0.004844
0.1,3572,3123.38,0.004844
0.1,15017,3123.38,0.004844
0.1,18200,3123.38,0.004844
0.1,121,3069.3999999999996,0.004844
0.1,11360,3068.94,0.004844
0.1,9686,3066.88,0.004844
0.1,6416,3058.84,0.004844
0.1,8753,3078.7000000000003,0.004844
0.1,10877,3098.0,0.004844
0.1,13863,3098.0,0.004844
0.1,5941,3099.17,0.004844
0.1,6983,3098.7000000000003,0.004844
0.1,3605,3098.75,0.004844
0.1,13866,3098.8500000000004,0.004844
0.1,7945,3119.7200000000003,0.004844
0.1,13634,3119.53,0.004844
0.1,13168,3120.1200000000003,0.004844
0.1,14156,3120.1200000000003,0.004844
0.1,2415,3120.34,0.004844
0.1,9715,3120.34,0.004844
0.1,2435,3120.34,0.004844
0.1,6458,3120.34,0.004844
0.1,17799,3120.34,0.004844
0.1,19518,3120.55,0.004844
0.1,4019,3017.4700000000003,0.004844
0.1,17329,3011.9,0.004844
0.1,2344,3012.24,0.004844
0.1,11257,3032.54,0.004844
0.1,17661,3032.73,0.004844
0.1,6089,3053.02,0.004844
0.1,14003,3052.13,0.004844
0.1,8831,3028.93,0.004844
0.1,10235,3029.35,0.004844
0.1,3881,3008.49,0.004844
0.1,15838,3009.38,0.004844
0.1,17219,3029.24,0.004844
0.1,14231,3029.08,0.004844
0.1,1437,3048.21,0.004844
0.1,5472,3048.23,0.004844
0.1,120,3048.23,0.004844
0.1,2506,3044.88,0.004844
0.1,8851,3044.06,0.004844
0.1,764,3043.7999999999997,0.004844
0.1,8518,3024.43,0.004844
0.1,5340,3024.9900000000002,0.004844
0.1,12579,3024.9900000000002,0.004844
0.1,15212,3024.98,0.004844
0.1,14875,3044.37,0.004844
0.1,8188,3043.7,0.004844
0.1,706,3024.41,0.004844
0.1,10283,3024.9199999999996,0.004844
0.1,13124,2698.4399999999996,0.004845
0.1,7015,2635.6,0.004845
0.1,1977,3503.1399999999994,0.004845
0.1,12430,3367.08,0.004845
0.1,12306,3457.25,0.004845
0.1,12313,2769.0800000000004,0.004845
0.1,15008,2771.1300000000006,0.004845
0.1,18457,2898.71,0.004845
0.1,2352,2982.6000000000004,0.004845
0.1,8603,2894.0400000000004,0.004845
0.1,17125,2898.57,0.004845
0.1,3348,2980.4700000000003,0.004845
0.1,2969,2434.21,0.004845
0.1,10767,2351.77,0.004845
0.1,14959,2352.93,0.004845
0.1,1879,2389.72,0.004845
0.1,18831,2353.5699999999997,0.004845
0.1,2682,2296.2,0.004845
0.1,4433,2298.39,0.004845
0.1,11889,2447.8,0.004845
0.1,14216,2462.35,0.004845
0.1,7261,2460.63,0.004845
0.1,11595,2508.9700000000003,0.004845
0.1,643,2528.26,0.004845
0.1,15604,2528.9900000000002,0.004845
0.1,16956,2519.77,0.004845
0.1,8963,2528.0299999999997,0.004845
0.1,3530,2515.0,0.004845
0.1,2977,2491.96,0.004845
0.1,4045,2540.7799999999997,0.004845
0.1,9157,2530.64,0.004845
0.1,11186,2530.64,0.004845
0.1,13073,2507.38,0.004845
0.1,8263,2514.13,0.004845
0.1,11469,2514.34,0.004845
0.1,12676,2514.3500000000004,0.004845
0.1,10313,2405.12,0.004845
0.1,9694,2179.06,0.004845
0.1,11542,2117.13,0.004845
0.1,2739,2134.23,0.004845
0.1,920,2127.2400000000002,0.004845
0.1,1665,2127.29,0.004845
0.1,4804,2181.77,0.004845
0.1,10517,2181.77,0.004845
0.1,19159,2175.06,0.004845
0.1,15745,2181.91,0.004845
0.1,741,2144.96,0.004845
0.1,1819,3022.27,0.004845
0.1,6889,4474.52,0.004845
0.1,465,3919.55,0.004845
0.1,17442,3899.52,0.004845
0.1,2465,3801.67,0.004845
0.1,18615,3776.15,0.004845
0.1,15703,3750.31,0.004845
0.1,16670,3750.2200000000003,0.004845
0.1,7177,3769.7200000000003,0.004845
0.1,19527,3770.34,0.004845
0.1,490,3769.75,0.004845
0.1,17825,3819.9700000000003,0.004845
0.1,9599,3820.3500000000004,0.004845
0.1,18908,3933.7,0.004845
0.1,3377,3848.8500000000004,0.004845
0.1,4882,3848.8500000000004,0.004845
0.1,7305,3854.74,0.004845
0.1,17424,3855.3199999999997,0.004845
0.1,13150,3855.08,0.004845
0.1,17551,3854.98,0.004845
0.1,5593,3856.6,0.004845
0.1,19313,3856.3199999999997,0.004845
0.1,17786,3828.13,0.004845
0.1,6011,3845.67,0.004845
0.1,19627,3845.58,0.004845
0.1,19071,3816.8399999999997,0.004845
0.1,11253,3816.9399999999996,0.004845
0.1,1537,3926.82,0.004845
0.1,10225,3842.0200000000004,0.004845
0.1,1783,3842.04,0.004845
0.1,10730,3816.75,0.004845
0.1,18928,3816.75,0.004845
0.1,11931,3842.04,0.004845
0.1,15893,3842.1400000000003,0.004845
0.1,11494,3834.2200000000003,0.004845
0.1,5110,4099.04,0.004845
0.1,507,4099.1,0.004845
0.1,19075,4099.09,0.004845
0.1,11530,4099.13,0.004845
0.1,8010,4074.11,0.004845
0.1,12966,4074.2000000000003,0.004845
0.1,13887,4149.08,0.004845
0.1,15861,4205.129999999999,0.004845
0.1,15757,4163.38,0.004845
0.1,13149,4164.03,0.004845
0.1,14879,4163.99,0.004845
0.1,11933,4053.6800000000003,0.004845
0.1,14038,4025.4300000000003,0.004845
0.1,17615,3953.34,0.004845
0.1,775,3972.47,0.004845
0.1,16950,3593.54,0.004845
0.1,13150,3003.81,0.004845
0.1,18867,3040.0299999999997,0.004845
0.1,15325,2958.92,0.004845
0.1,10869,2989.21,0.004845
0.1,3175,2890.29,0.004845
0.1,2329,2921.21,0.004845
0.1,3012,2910.0,0.004845
0.1,16107,2919.67,0.004845
0.1,19129,2919.27,0.004845
0.1,14974,2892.5,0.004845
0.1,17829,2874.7700000000004,0.004845
0.1,6473,2864.76,0.004845
0.1,14941,2864.7700000000004,0.004845
0.1,8144,2875.15,0.004845
0.1,4339,3045.66,0.004845
0.1,18887,3071.62,0.004845
0.1,16198,3078.01,0.004845
0.1,11573,3077.66,0.004845
0.1,19748,3092.52,0.004845
0.1,5331,3067.79,0.004845
0.1,9252,3073.26,0.004845
0.1,19770,2810.92,0.004845
0.1,17691,2734.84,0.004845
0.1,14899,2735.19,0.004845
0.1,12396,2771.9800000000005,0.004845
0.1,12691,2771.54,0.004845
0.1,6278,2721.46,0.004845
0.1,11055,2736.6899999999996,0.004845
0.1,11678,2737.5,0.004845
0.1,16147,2771.68,0.004845
0.1,15012,2737.21,0.004845
0.1,3422,2737.6400000000003,0.004845
0.1,18746,2736.53,0.004845
0.1,14848,2736.7200000000003,0.004845
0.1,8413,2754.21,0.004845
0.1,14388,2821.44,0.004845
0.1,10793,2892.8199999999997,0.004845
0.1,12332,2892.71,0.004845
0.1,19248,2892.71,0.004845
0.1,12605,2836.0099999999998,0.004845
0.1,14632,2692.7,0.004845
0.1,1328,2693.1400000000003,0.004845
0.1,14800,2692.99,0.004845
0.1,10081,2659.26,0.004845
0.1,361,2832.71,0.004845
0.1,17949,2851.74,0.004845
0.1,4114,2852.46,0.004845
0.1,1672,2851.42,0.004845
0.1,9028,2851.58,0.004845
0.1,4006,2851.29,0.004845
0.1,720,2852.3,0.004845
0.1,2488,2852.59,0.004845
0.1,8155,2851.58,0.004845
0.1,1884,2855.05,0.004845
0.1,9663,2855.01,0.004845
0.1,6739,2852.56,0.004845
0.1,905,2851.71,0.004845
0.1,5186,2848.8,0.004845
0.1,14241,2848.99,0.004845
0.1,19119,2689.65,0.004845
0.1,1516,2703.4400000000005,0.004845
0.1,180,2687.86,0.004845
0.1,8531,2591.01,0.004845
0.1,8135,2596.26,0.004845
0.1,13147,2592.73,0.004845
0.1,5454,2618.44,0.004845
0.1,7739,2594.5199999999995,0.004845
0.1,18059,2594.2699999999995,0.004845
0.1,9940,2584.3999999999996,0.004845
0.1,1952,2593.5,0.004845
0.1,2291,2593.91,0.004845
0.1,3852,2593.91,0.004845
0.1,19512,2586.42,0.004845
0.1,9838,2751.54,0.004845
0.1,410,4512.57,0.004845
0.1,12017,2486.5,0.004845
0.1,2069,2459.15,0.004845
0.1,19105,2469.69,0.004845
0.1,17887,2378.2200000000003,0.004845
0.1,13958,2508.92,0.004844
0.1,3788,2542.7200000000003,0.004844
0.1,13981,2644.87,0.004844
0.1,5537,2423.2799999999997,0.004844
0.1,1944,1663.4699999999998,0.004844
0.1,16264,1738.75,0.004844
0.1,5401,1739.3300000000002,0.004844
0.1,6156,1941.6100000000001,0.004844
0.1,1992,1796.86,0.004844
0.1,12499,1797.0,0.004844
0.1,14481,1882.1999999999998,0.004844
0.1,6548,1891.6399999999999,0.004844
0.1,11061,1891.65,0.004844
0.1,18700,2265.49,0.004844
0.1,18506,2266.65,0.004844
0.1,1811,2228.83,0.004844
0.1,265,2235.39,0.004844
0.1,5641,2235.59,0.004844
0.1,17818,2235.59,0.004844
0.1,19516,2212.61,0.004844
0.1,3735,2213.2,0.004844
0.1,19045,2201.44,0.004844
0.1,8960,2262.9500000000003,0.004844
0.1,14678,2262.45,0.004844
0.1,17678,2248.7,0.004844
0.1,10613,2248.7200000000003,0.004844
0.1,12762,2248.6400000000003,0.004844
0.1,19644,2228.23,0.004844
0.1,15271,2248.4300000000003,0.004844
0.1,16778,2248.36,0.004844
0.1,11286,2248.36,0.004844
0.1,12961,2248.36,0.004844
0.1,16612,2292.1400000000003,0.004844
0.1,14627,2287.16,0.004844
0.1,14937,2277.29,0.004844
0.1,10189,2278.01,0.004844
0.1,19118,2273.26,0.004844
0.1,12180,2244.23,0.004844
0.1,12462,1831.34,0.004844
0.1,4726,2002.3899999999999,0.004844
0.1,9501,2021.39,0.004844
0.1,17511,2022.3799999999999,0.004844
0.1,408,2160.87,0.004844
0.1,19590,2160.87,0.004844
0.1,19820,1865.28,0.004844
0.1,6646,1896.74,0.004844
0.1,18820,1953.26,0.004844
0.1,12875,1962.27,0.004844
0.1,5379,1930.12,0.004844
0.1,1135,1961.5100000000002,0.004844
0.1,9999,1967.96,0.004844
0.1,17533,1967.96,0.004844
0.1,18316,1961.5100000000002,0.004844
0.1,10229,1961.37,0.004844
0.1,116,1990.5099999999998,0.004844
0.1,3455,1899.56,0.004844
0.1,398,1978.5,0.004844
0.1,7204,1866.05,0.004844
0.1,11664,1851.73,0.004844
0.1,7540,1780.53,0.004844
0.1,15983,1721.8400000000001,0.004844
0.1,3817,1800.7600000000002,0.004844
0.1,2841,1816.01,0.004844
0.1,4000,1914.65,0.004844
0.1,2947,1961.74,0.004844
0.1,16210,1824.1100000000001,0.004844
0.1,8746,1821.69,0.004844
0.1,8783,1780.05,0.004844
0.1,17999,1780.06,0.004844
0.1,3866,1813.55,0.004844
0.1,7249,1813.47,0.004844
0.1,13551,1867.67,0.004844
0.1,14418,2142.9,0.004844
0.1,16527,1981.6600000000003,0.004844
0.1,19946,1928.66,0.004844
0.1,3773,1848.09,0.004844
0.1,1876,1968.6599999999999,0.004844
0.1,8020,1804.11,0.004844
0.1,1204,1874.44,0.004844
0.1,2491,1873.88,0.004844
0.1,15624,1979.8700000000001,0.004844
0.1,9700,1897.9499999999998,0.004844
0.1,13295,1898.1399999999999,0.004844
0.1,18439,2013.15,0.004844
0.1,12481,2019.23,0.004844
0.1,3894,1880.2999999999997,0.004844
0.1,10522,1586.3,0.004844
0.1,13919,1580.42,0.004844
0.1,16675,1593.16,0.004844
0.1,1608,1594.8,0.004844
0.1,6530,1594.8,0.004844
0.1,353,1595.03,0.004844
0.1,1553,1589.48,0.004844
0.1,13346,1589.48,0.004844
0.1,19535,1589.48,0.004844
0.1,5632,1596.5,0.004844
0.1,4677,1589.4499999999998,0.004844
0.1,3505,1465.1499999999999,0.004844
0.1,3064,1571.17,0.004844
0.1,9881,1538.56,0.004844
0.1,10744,1871.0700000000002,0.004844
0.1,3470,1850.51,0.004844
0.1,11541,1858.58,0.004844
0.1,11912,1858.58,0.004844
0.1,7227,1858.8400000000001,0.004844
0.1,6232,1851.88,0.004844
0.1,6529,1852.29,0.004844
0.1,6994,1850.3200000000002,0.004844
0.1,966,1850.47,0.004844
0.1,18592,1850.47,0.004844
0.1,11036,1850.51,0.004844
0.1,7265,1849.38,0.004844
0.1,6146,1850.8200000000002,0.004844
0.1,6853,1850.92,0.004844
0.1,12886,1851.13,0.004844
0.1,15322,1845.3600000000001,0.004844
0.1,7148,1845.3600000000001,0.004844
0.1,5933,1845.4900000000002,0.004844
0.1,11713,1870.17,0.004844
0.1,5613,1870.17,0.004844
0.1,17953,1870.17,0.004844
0.1,14861,1879.93,0.004844
0.1,424,1829.95,0.004844
0.1,11340,1829.15,0.004844
0.1,7101,1828.59,0.004844
0.1,7318,1826.67,0.004844
0.1,2883,1822.53,0.004844
0.1,66,1919.81,0.004844
0.1,3077,1956.85,0.004844
0.1,19917,1956.6699999999998,0.004844
0.1,10277,1956.86,0.004844
0.1,11376,1941.9,0.004844
0.1,14743,1942.1,0.004844
0.1,9569,1942.19,0.004844
0.1,2199,1943.7800000000002,0.004844
0.1,18977,2014.81,0.004844
0.1,1092,1674.83,0.004844
0.1,2338,1586.33,0.004844
0.1,1245,1560.79,0.004844
0.1,16703,1560.93,0.004844
0.1,3677,1551.46,0.004844
0.1,17848,1779.48,0.004844
0.1,7020,1916.56,0.004844
0.1,169,1917.0,0.004844
0.1,18245,1917.0,0.004844
0.1,4009,1916.56,0.004844
0.1,16379,1883.1999999999998,0.004844
0.1,14551,1883.67,0.004844
0.1,927,1883.38,0.004844
0.1,5300,1883.38,0.004844
0.1,13314,1883.8199999999997,0.004844
0.1,15894,2204.48,0.004844
0.1,12359,1919.02,0.004844
0.1,11257,1735.96,0.004844
0.1,16853,1723.37,0.004844
0.1,15764,1541.32,0.004844
0.1,12663,1551.75,0.004844
0.1,584,1583.27,0.004844
0.1,6477,1565.2399999999998,0.004844
0.1,19503,1564.8000000000002,0.004844
0.1,8688,1549.52,0.004844
0.1,7640,1680.3200000000002,0.004844
0.1,10800,2000.22,0.004844
0.1,17931,1686.3400000000001,0.004844
0.1,14856,1986.8400000000001,0.004844
0.1,5841,2145.73,0.004844
0.1,5209,2242.43,0.004844
0.1,2483,2220.0299999999997,0.004844
0.1,17933,2264.3,0.004844
0.1,8998,2264.41,0.004844
0.1,8359,2273.6400000000003,0.004844
0.1,1003,2394.3199999999997,0.004844
0.1,8558,2569.91,0.004844
0.1,15697,2525.34,0.004844
0.1,10232,2599.59,0.004844
0.1,18407,2548.49,0.004844
0.1,13806,2545.41,0.004844
0.1,609,2545.6,0.004844
0.1,856,2523.2200000000003,0.004844
0.1,4091,2556.24,0.004844
0.1,9221,2545.49,0.004844
0.1,8802,2546.2200000000003,0.004844
0.1,2158,2630.8199999999997,0.004844
0.1,5696,2502.83,0.004844
0.1,6005,2533.98,0.004844
0.1,6365,2552.68,0.004844
0.1,2070,2552.69,0.004844
0.1,18022,2554.43,0.004844
0.1,2650,2554.6099999999997,0.004844
0.1,8251,2555.05,0.004844
0.1,4957,2555.05,0.004844
0.1,7687,2554.04,0.004844
0.1,16255,2554.27,0.004844
0.1,3047,2554.81,0.004844
0.1,17486,2555.0,0.004844
0.1,2622,2555.0,0.004844
0.1,2117,2555.13,0.004844
0.1,18087,2554.2200000000003,0.004844
0.1,12033,2545.69,0.004844
0.1,6637,2619.8599999999997,0.004844
0.1,12701,2555.24,0.004844
0.1,11041,2555.51,0.004844
0.1,4396,2521.04,0.004844
0.1,16713,2531.7200000000003,0.004844
0.1,16953,2532.62,0.004844
0.1,1926,2533.83,0.004844
0.1,2852,2533.3900000000003,0.004844
0.1,19931,2545.27,0.004844
0.1,17280,2535.04,0.004844
0.1,15278,2534.35,0.004844
0.1,5710,2534.3900000000003,0.004844
0.1,16703,2534.6,0.004844
0.1,56,2532.46,0.004844
0.1,19686,2532.71,0.004844
0.1,3282,2701.57,0.004844
0.1,11689,2740.35,0.004844
0.1,5773,2716.5699999999997,0.004844
0.1,11889,2730.46,0.004844
0.1,6154,2730.42,0.004844
0.1,16215,2729.86,0.004844
0.1,5719,2730.73,0.004844
0.1,3891,2730.73,0.004844
0.1,15208,2730.73,0.004844
0.1,13242,2730.9,0.004844
0.1,13317,2715.83,0.004844
0.1,6399,2641.14,0.004844
0.1,17132,2640.42,0.004844
0.1,12408,2721.9,0.004844
0.1,14159,2769.36,0.004844
0.1,15680,2639.46,0.004844
0.1,3593,2639.46,0.004844
0.1,681,2640.0,0.004844
0.1,19642,2640.0,0.004844
0.1,12444,2633.19,0.004844
0.1,9712,2643.4300000000003,0.004844
0.1,10255,2643.1400000000003,0.004844
0.1,16309,2632.11,0.004844
0.1,16929,2631.96,0.004844
0.1,8604,2631.3900000000003,0.004844
0.1,10058,2618.17,0.004844
0.1,14767,2643.3500000000004,0.004844
0.1,4769,2642.9,0.004844
0.1,4497,2643.1800000000003,0.004844
0.1,13661,2643.62,0.004844
0.1,5796,2632.87,0.004844
0.1,15735,2702.04,0.004844
0.1,932,2635.2400000000002,0.004844
0.1,8106,2685.44,0.004844
0.1,3521,1961.83,0.004844
